from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
114,114,4,,,,,,61497664,61497668
114,114,4,,,,,,61393892,61393891
114,114,4,,,,,,61393893,61393894
114,114,4,,,,,,61393895,61393896
114,114,4,,,,,,61393884,61393883
114,114,4,,,,,,61393881,61393885
11802,11802,4,,,,,,61501476,61502808
11802,11802,4,,,,,,61501488,61502812
11802,11802,4,,,,,,61501496,61502814
11802,11802,4,,,,,,61501504,61502817
11802,11802,4,,,,,,61501498,61502815
11802,11802,4,,,,,,61501484,61502811
11802,11802,4,,,,,,61501491,61502810
11802,11802,4,,,,,,61501501,61502816
11802,11802,4,,,,,,61501507,61502818
11802,11802,4,,,,,,61503365,61503367
11802,11802,4,,,,,,61503366,61503396
11802,11802,4,,,,,,61501480,61502809
11802,11802,4,,,,,,61501489,61502813
11802,11802,4,,,,,,61501512,61502819
11802,11802,4,,,,,,61390943,61392317
11802,11802,4,,,,,,61390955,61392321
11802,11802,4,,,,,,61390963,61392323
11802,11802,4,,,,,,61390971,61392326
11802,11802,4,,,,,,61390965,61392324
11802,11802,4,,,,,,61390951,61392320
11802,11802,4,,,,,,61390958,61392319
11802,11802,4,,,,,,61390968,61392325
11802,11802,4,,,,,,61390974,61392327
11802,11802,4,,,,,,61390979,61392328
11802,11802,4,,,,,,61392882,61392884
11802,11802,4,,,,,,61392883,61392914
11802,11802,4,,,,,,61390947,61392318
11802,11802,4,,,,,,61390956,61392322
13,13,4,,,,,,61391971_1,61391971_2
1618,1618,4,,,,,,62147509,62147403
1618,1618,4,,,,,,62147406,62147526
1618,1618,4,,,,,,62147400,62147412
1618,1618,4,,,,,,62147408,62147420
1618,1618,4,,,,,,62147418,62147539
1618,1618,4,,,,,,62147415,62147540
1618,1618,4,,,,,,62147405,62147523
1618,1618,4,,,,,,62147410,62147525
1618,1618,4,,,,,,62147394,62147402
1618,1618,4,,,,,,62147396,62147417
1618,1618,4,,,,,,62147535,62147399
1618,1618,4,,,,,,62147382,62147413
1618,1618,4,,,,,,62147419,62147407
1618,1618,4,,,,,,62147398,62147392
1618,1618,4,,,,,,62147381,62147416
1618,1618,4,,,,,,62147409,62147384
1618,1618,4,,,,,,62147421,62147383
1618,1618,4,,,,,,62148256,62148253
1618,1618,4,,,,,,62148255,62148254
1618,1618,4,,,,,,62147385,62147414
1618,1618,4,,,,,,62147514,62147397
1618,1618,4,,,,,,62147393,62148258
1618,1618,4,,,,,,62148259,62148257
1618,1618,4,,,,,,62045154,62045155
1618,1618,4,,,,,,62045156,62045158
1618,1618,4,,,,,,62045159,62045160
1618,1618,4,,,,,,62045157,62045161
1618,1618,4,,,,,,62045162,62045163
1618,1618,4,,,,,,62045164,62045166
1618,1618,4,,,,,,62045173,62045174
1618,1618,4,,,,,,62045171,62045175
1618,1618,4,,,,,,62045176,62045177
1618,1618,4,,,,,,62045167,62045168
1618,1618,4,,,,,,62045165,62045169
1618,1618,4,,,,,,62045170,62045172
1618,1618,4,,,,,,62144978,62144990
1618,1618,4,,,,,,62144988,62145109
1618,1618,4,,,,,,62144985,62145110
1618,1618,4,,,,,,62144975,62145093
1618,1618,4,,,,,,62144980,62145095
1618,1618,4,,,,,,62144964,62144972
1618,1618,4,,,,,,62144966,62144987
1618,1618,4,,,,,,62145105,62144969
1618,1618,4,,,,,,62144952,62144983
1618,1618,4,,,,,,62144989,62144977
1618,1618,4,,,,,,62144970,62144982
1618,1618,4,,,,,,62144968,62144962
1618,1618,4,,,,,,62144951,62144986
1618,1618,4,,,,,,62145084,62144967
1618,1618,4,,,,,,62144963,62145852
1618,1618,4,,,,,,62145853,62145851
1618,1618,4,,,,,,62145850,62145847
1618,1618,4,,,,,,62144979,62144954
1618,1618,4,,,,,,62144991,62144953
1618,1618,4,,,,,,62145079,62144973
1618,1618,4,,,,,,62144976,62145096
1618,1618,4,,,,,,62144955,62144984
17091,17091,4,,,,,,62119212,62119354
17091,17091,4,,,,,,62119375,62119376
17091,17091,4,,,,,,62119377,62119378
17091,17091,4,,,,,,62119379,62119380
17091,17091,4,,,,,,62119381,62119382
17091,17091,4,,,,,,62119383,62119384
17091,17091,4,,,,,,62119385,62119386
17091,17091,4,,,,,,62119409,62119410
17091,17091,4,,,,,,62119373,62119374
17091,17091,4,,,,,,62119397,62119398
17091,17091,4,,,,,,62119399,62119400
17091,17091,4,,,,,,62119401,62119402
17091,17091,4,,,,,,62119403,62119404
17091,17091,4,,,,,,62119405,62119406
17091,17091,4,,,,,,62119407,62119408
17091,17091,4,,,,,,62119431,62119432
17091,17091,4,,,,,,62119433,62119434
17091,17091,4,,,,,,62119435,62119436
17091,17091,4,,,,,,62119437,62119438
17091,17091,4,,,,,,62119293,62119294
17091,17091,4,,,,,,62119292,62119291
17091,17091,4,,,,,,62119296,62119297
17091,17091,4,,,,,,62119298,62119295
17091,17091,4,,,,,,62119299,62119300
17091,17091,4,,,,,,62119308,62119312
17091,17091,4,,,,,,62119311,62119301
17091,17091,4,,,,,,62119305,62119310
17091,17091,4,,,,,,62119268,62119303
17091,17091,4,,,,,,62119329,62119326
17091,17091,4,,,,,,62119216,62119328
17091,17091,4,,,,,,62119286,62119289
17091,17091,4,,,,,,62119260,62119263
17091,17091,4,,,,,,62119222,62119228
17091,17091,4,,,,,,62119214,62119224
17091,17091,4,,,,,,62119215,62119213
17091,17091,4,,,,,,62119665,62119664
17091,17091,4,,,,,,62119313,62119306
17091,17091,4,,,,,,62119395,62119396
17091,17091,4,,,,,,62119419,62119420
17091,17091,4,,,,,,62119421,62119422
17091,17091,4,,,,,,62119423,62119424
17091,17091,4,,,,,,62119425,62119426
17091,17091,4,,,,,,62119427,62119428
17091,17091,4,,,,,,62119429,62119430
17091,17091,4,,,,,,62119335,62119349
17091,17091,4,,,,,,62119334,62119346
17091,17091,4,,,,,,62119336,62119343
17091,17091,4,,,,,,62119353,62119327
17091,17091,4,,,,,,62119226,62119225
17091,17091,4,,,,,,62119229,62119230
17091,17091,4,,,,,,62119231,62119232
17091,17091,4,,,,,,62119241,62119243
17091,17091,4,,,,,,62119255,62119262
17091,17091,4,,,,,,62119258,62119267
17091,17091,4,,,,,,62119272,62119271
17091,17091,4,,,,,,62119227,62119223
17091,17091,4,,,,,,62119342,62119339
17091,17091,4,,,,,,62119367,62119368
17091,17091,4,,,,,,62119369,62119370
17091,17091,4,,,,,,62119371,62119372
17091,17091,4,,,,,,62119236,62119238
17091,17091,4,,,,,,62119234,62119235
17091,17091,4,,,,,,62119237,62119239
17091,17091,4,,,,,,62119233,62119240
17091,17091,4,,,,,,62119242,62119244
17091,17091,4,,,,,,62119259,62119261
17091,17091,4,,,,,,62119417,62119418
17091,17091,4,,,,,,62119352,62119344
17091,17091,4,,,,,,62119351,62119340
17091,17091,4,,,,,,62119345,62119348
17091,17091,4,,,,,,62119350,62119338
17091,17091,4,,,,,,62119341,62119347
17091,17091,4,,,,,,62119365,62119366
17091,17091,4,,,,,,62119389,62119390
17091,17091,4,,,,,,62119391,62119392
17091,17091,4,,,,,,62119393,62119394
17091,17091,4,,,,,,62119246,62119248
17091,17091,4,,,,,,62119247,62119249
17091,17091,4,,,,,,62119250,62119245
17091,17091,4,,,,,,62119251,62119252
17091,17091,4,,,,,,62119253,62119254
17091,17091,4,,,,,,62119256,62119257
17091,17091,4,,,,,,62119266,62119264
17091,17091,4,,,,,,62119269,62119274
17091,17091,4,,,,,,62119273,62119270
17091,17091,4,,,,,,62119218,62119220
17091,17091,4,,,,,,62119439,62119337
17091,17091,4,,,,,,62119355,62119356
17091,17091,4,,,,,,62119357,62119358
17091,17091,4,,,,,,62119359,62119360
17091,17091,4,,,,,,62119361,62119362
17091,17091,4,,,,,,62119363,62119364
17091,17091,4,,,,,,62119387,62119388
17091,17091,4,,,,,,62119411,62119412
17091,17091,4,,,,,,62119413,62119414
17091,17091,4,,,,,,62119415,62119416
17091,17091,4,,,,,,62119288,62119278
17091,17091,4,,,,,,62119276,62119277
17091,17091,4,,,,,,62119275,62119279
17091,17091,4,,,,,,62119280,62119284
17091,17091,4,,,,,,62119285,62119283
17091,17091,4,,,,,,62119282,62119281
17091,17091,4,,,,,,62119217,62119221
17091,17091,4,,,,,,62119287,62119290
17091,17091,4,,,,,,62119324,62119325
17091,17091,4,,,,,,62119670,62119669
17091,17091,4,,,,,,62119309,62119314
17091,17091,4,,,,,,62119315,62119318
17091,17091,4,,,,,,62119322,62119668
17091,17091,4,,,,,,62119323,62119667
17091,17091,4,,,,,,62119302,62119317
17091,17091,4,,,,,,62119316,62119321
17091,17091,4,,,,,,62119446,62119445
17091,17091,4,,,,,,62119304,62119319
17091,17091,4,,,,,,62119320,62119307
17091,17091,4,,,,,,62119666,62119265
17091,17091,4,,,,,,62103440,62102658
17091,17091,4,,,,,,62102661,62102664
17091,17091,4,,,,,,62102668,62102673
17091,17091,4,,,,,,62102678,62102682
17091,17091,4,,,,,,62102687,62102689
17091,17091,4,,,,,,62102690,62102698
17091,17091,4,,,,,,62102699,62102707
17091,17091,4,,,,,,62103136,62103084
17091,17091,4,,,,,,62103083,62103082
17091,17091,4,,,,,,62103098,62103093
17091,17091,4,,,,,,62103137,62103113
17091,17091,4,,,,,,62103114,62103115
17091,17091,4,,,,,,62103116,62103117
17091,17091,4,,,,,,62103118,62103119
17091,17091,4,,,,,,62103173,62103187
17091,17091,4,,,,,,62103189,62103185
17091,17091,4,,,,,,62103153,62103155
17091,17091,4,,,,,,62103156,62103157
17091,17091,4,,,,,,62103154,62103158
17091,17091,4,,,,,,62103077,62103076
17091,17091,4,,,,,,62103069,62103057
17091,17091,4,,,,,,62103139,62103121
17091,17091,4,,,,,,62103122,62103123
17091,17091,4,,,,,,62103120,62103124
17091,17091,4,,,,,,62103125,62103126
17091,17091,4,,,,,,62103159,62103198
17091,17091,4,,,,,,62103199,62103200
17091,17091,4,,,,,,62103128,62103129
17091,17091,4,,,,,,62103130,62103131
17091,17091,4,,,,,,62103132,62103133
17091,17091,4,,,,,,62103145,62103210
17091,17091,4,,,,,,62103211,62103212
17091,17091,4,,,,,,62103213,62103215
17091,17091,4,,,,,,62103442,62102659
17091,17091,4,,,,,,62102663,62102667
17091,17091,4,,,,,,62102672,62102676
17091,17091,4,,,,,,62102681,62102684
17091,17091,4,,,,,,62102688,62102693
17091,17091,4,,,,,,62102694,62102700
17091,17091,4,,,,,,62102701,62102712
17091,17091,4,,,,,,62103138,62103087
17091,17091,4,,,,,,62103088,62103056
17091,17091,4,,,,,,62103059,62103089
17091,17091,4,,,,,,62103141,62103135
17091,17091,4,,,,,,62103062,62103063
17091,17091,4,,,,,,62103095,62103071
17091,17091,4,,,,,,62103079,62103074
17091,17091,4,,,,,,62103144,62103148
17091,17091,4,,,,,,62103149,62103150
17091,17091,4,,,,,,62103151,62103152
17091,17091,4,,,,,,62103441,62102671
17091,17091,4,,,,,,62102669,62102666
17091,17091,4,,,,,,62102674,62102677
17091,17091,4,,,,,,62102680,62102686
17091,17091,4,,,,,,62102691,62102696
17091,17091,4,,,,,,62102695,62102702
17091,17091,4,,,,,,62102711,62102709
17091,17091,4,,,,,,62103065,62103067
17091,17091,4,,,,,,62103085,62103094
17091,17091,4,,,,,,62103061,62103091
17091,17091,4,,,,,,62103140,62103097
17091,17091,4,,,,,,62103096,62103073
17091,17091,4,,,,,,62103092,62103075
17091,17091,4,,,,,,62103080,62103160
17091,17091,4,,,,,,62103161,62103162
17091,17091,4,,,,,,62103163,62103164
17091,17091,4,,,,,,62103051,62103078
17091,17091,4,,,,,,62103064,62103068
17091,17091,4,,,,,,62103086,62103070
17091,17091,4,,,,,,62103099,62103101
17091,17091,4,,,,,,62103102,62103103
17091,17091,4,,,,,,62103100,62103104
17091,17091,4,,,,,,62103105,62103174
17091,17091,4,,,,,,62102660,62102662
17091,17091,4,,,,,,62102665,62102670
17091,17091,4,,,,,,62102675,62102679
17091,17091,4,,,,,,62102683,62102685
17091,17091,4,,,,,,62102692,62102697
17091,17091,4,,,,,,62102704,62102706
17091,17091,4,,,,,,62102705,62103055
17091,17091,4,,,,,,62103090,62103066
17091,17091,4,,,,,,62103058,62103072
17091,17091,4,,,,,,62103134,62103106
17091,17091,4,,,,,,62103107,62103108
17091,17091,4,,,,,,62103110,62103111
17091,17091,4,,,,,,62103112,62103109
17091,17091,4,,,,,,62103165,62103166
17091,17091,4,,,,,,62103167,62103169
17091,17091,4,,,,,,62103170,62103171
17091,17091,4,,,,,,62103168,62103172
17091,17091,4,,,,,,62103216,62103217
17091,17091,4,,,,,,62103146,62103147
17091,17091,4,,,,,,62103142,62103143
17091,17091,4,,,,,,62103201,62103203
17091,17091,4,,,,,,62103204,62103205
17091,17091,4,,,,,,62103202,62103206
17091,17091,4,,,,,,62103207,62103208
17091,17091,4,,,,,,62103209,62102703
17091,17091,4,,,,,,62103175,62103176
17091,17091,4,,,,,,62103177,62103178
17091,17091,4,,,,,,62103179,62103180
17091,17091,4,,,,,,62103181,62103182
17091,17091,4,,,,,,62103183,62103184
17091,17091,4,,,,,,62103186,62102713
17091,17091,4,,,,,,62103190,62103191
17091,17091,4,,,,,,62103188,62103192
17091,17091,4,,,,,,62103193,62103194
17091,17091,4,,,,,,62103195,62103196
17091,17091,4,,,,,,62103197,62102710
17091,17091,4,,,,,,61884849,61884848
17091,17091,4,,,,,,61884850,61884863
17091,17091,4,,,,,,61884868,61884870
17091,17091,4,,,,,,61884874,61884877
17091,17091,4,,,,,,61884885,61884886
17091,17091,4,,,,,,61884893,61884896
17091,17091,4,,,,,,61884898,61884902
17091,17091,4,,,,,,61884909,61884911
17091,17091,4,,,,,,61884918,61884919
17091,17091,4,,,,,,61884925,61884924
17091,17091,4,,,,,,61884933,61884935
17091,17091,4,,,,,,61884943,61884945
17091,17091,4,,,,,,61884951,61884955
17091,17091,4,,,,,,61884993,61884998
17091,17091,4,,,,,,61885015,61885017
17091,17091,4,,,,,,61885029,61885033
17091,17091,4,,,,,,61885042,61885046
17091,17091,4,,,,,,61885050,61885052
17091,17091,4,,,,,,61885060,61885061
17091,17091,4,,,,,,61884860,61884861
17091,17091,4,,,,,,61884862,61884865
17091,17091,4,,,,,,61884871,61884873
17091,17091,4,,,,,,61884879,61884883
17091,17091,4,,,,,,61884887,61884889
17091,17091,4,,,,,,61884894,61884895
17091,17091,4,,,,,,61884903,61884906
17091,17091,4,,,,,,61884910,61884912
17091,17091,4,,,,,,61884916,61884921
17091,17091,4,,,,,,61884928,61884930
17091,17091,4,,,,,,61884929,61884937
17091,17091,4,,,,,,61884941,61884946
17091,17091,4,,,,,,61884953,61884956
17091,17091,4,,,,,,61885000,61884994
17091,17091,4,,,,,,61885011,61885016
17091,17091,4,,,,,,61884851,61884853
17091,17091,4,,,,,,61884852,61884854
17091,17091,4,,,,,,61884864,61884867
17091,17091,4,,,,,,61884872,61884875
17091,17091,4,,,,,,61884880,61884884
17091,17091,4,,,,,,61884888,61884892
17091,17091,4,,,,,,61884897,61884900
17091,17091,4,,,,,,61884905,61884907
17091,17091,4,,,,,,61884913,61884915
17091,17091,4,,,,,,61884920,61884922
17091,17091,4,,,,,,61884927,61884934
17091,17091,4,,,,,,61884936,61884939
17091,17091,4,,,,,,61884947,61884949
17091,17091,4,,,,,,61884985,61884992
17091,17091,4,,,,,,61885003,61885006
17091,17091,4,,,,,,61885021,61885022
17091,17091,4,,,,,,61885031,61885036
17091,17091,4,,,,,,61885047,61885045
17091,17091,4,,,,,,61885053,61885054
17091,17091,4,,,,,,61885063,61885065
17091,17091,4,,,,,,61885070,61885071
17091,17091,4,,,,,,61884857,61884856
17091,17091,4,,,,,,61884858,61884855
17091,17091,4,,,,,,61884866,61884869
17091,17091,4,,,,,,61884876,61884878
17091,17091,4,,,,,,61884881,61884882
17091,17091,4,,,,,,61884891,61884890
17091,17091,4,,,,,,61884899,61884901
17091,17091,4,,,,,,61884904,61884908
17091,17091,4,,,,,,61884914,61884917
17091,17091,4,,,,,,61884923,61884926
17091,17091,4,,,,,,61884931,61884932
17091,17091,4,,,,,,61884938,61884942
17091,17091,4,,,,,,61884948,61884952
17091,17091,4,,,,,,61884988,61884991
17091,17091,4,,,,,,61885009,61885004
17091,17091,4,,,,,,61885024,61885025
17091,17091,4,,,,,,61885034,61885035
17091,17091,4,,,,,,61885044,61885048
17091,17091,4,,,,,,61885055,61885057
17091,17091,4,,,,,,61885064,61885059
17091,17091,4,,,,,,61885072,61885075
17091,17091,4,,,,,,61884940,61884944
17091,17091,4,,,,,,61884950,61884954
17091,17091,4,,,,,,61884990,61884997
17091,17091,4,,,,,,61885007,61885010
17091,17091,4,,,,,,61885023,61885030
17091,17091,4,,,,,,61885039,61885043
17091,17091,4,,,,,,61885049,61885051
17091,17091,4,,,,,,61885056,61885058
17091,17091,4,,,,,,61885062,61885067
17091,17091,4,,,,,,61885069,61885073
17091,17091,4,,,,,,61885080,61885083
17091,17091,4,,,,,,61885088,61885091
17091,17091,4,,,,,,61885098,61885096
17091,17091,4,,,,,,61885105,61885107
17091,17091,4,,,,,,61885066,61885068
17091,17091,4,,,,,,61885074,61885077
17091,17091,4,,,,,,61885082,61885084
17091,17091,4,,,,,,61885090,61885092
17091,17091,4,,,,,,61885093,61885101
17091,17091,4,,,,,,61885103,61885110
17091,17091,4,,,,,,61885076,61885078
17091,17091,4,,,,,,61885085,61885087
17091,17091,4,,,,,,61885094,61885097
17091,17091,4,,,,,,61885100,61885104
17091,17091,4,,,,,,61885109,61885111
17091,17091,4,,,,,,61885079,61885081
17091,17091,4,,,,,,61885086,61885089
17091,17091,4,,,,,,61885095,61885099
17091,17091,4,,,,,,61885102,61885106
17091,17091,4,,,,,,61903182,61902400
17091,17091,4,,,,,,61902403,61902406
17091,17091,4,,,,,,61902409,61902415
17091,17091,4,,,,,,61902420,61902424
17091,17091,4,,,,,,61902429,61902431
17091,17091,4,,,,,,61902432,61902440
17091,17091,4,,,,,,61902441,61902449
17091,17091,4,,,,,,61902878,61902826
17091,17091,4,,,,,,61902825,61902824
17091,17091,4,,,,,,61902840,61902835
17091,17091,4,,,,,,61902879,61902855
17091,17091,4,,,,,,61902856,61902857
17091,17091,4,,,,,,61902858,61902859
17091,17091,4,,,,,,61902860,61902861
17091,17091,4,,,,,,61902915,61902929
17091,17091,4,,,,,,61902930,61902927
17091,17091,4,,,,,,61902819,61902818
17091,17091,4,,,,,,61902811,61902799
17091,17091,4,,,,,,61902881,61902862
17091,17091,4,,,,,,61902863,61902864
17091,17091,4,,,,,,61902865,61902866
17091,17091,4,,,,,,61902867,61902868
17091,17091,4,,,,,,61902901,61902940
17091,17091,4,,,,,,61902941,61902942
17091,17091,4,,,,,,61902870,61902871
17091,17091,4,,,,,,61902872,61902873
17091,17091,4,,,,,,61902874,61902875
17091,17091,4,,,,,,61902887,61902952
17091,17091,4,,,,,,61902953,61902954
17091,17091,4,,,,,,61902955,61902957
17091,17091,4,,,,,,61903184,61902401
17091,17091,4,,,,,,61902405,61902408
17091,17091,4,,,,,,61902414,61902418
17091,17091,4,,,,,,61902423,61902426
17091,17091,4,,,,,,61902430,61902435
17091,17091,4,,,,,,61902436,61902443
17091,17091,4,,,,,,61902442,61902454
17091,17091,4,,,,,,61902880,61902828
17091,17091,4,,,,,,61902829,61902798
17091,17091,4,,,,,,61902801,61902830
17091,17091,4,,,,,,61902883,61902877
17091,17091,4,,,,,,61902804,61902805
17091,17091,4,,,,,,61902837,61902813
17091,17091,4,,,,,,61902821,61902816
17091,17091,4,,,,,,61902886,61902890
17091,17091,4,,,,,,61902891,61902892
17091,17091,4,,,,,,61902893,61902894
17091,17091,4,,,,,,61903183,61902413
17091,17091,4,,,,,,61902410,61902411
17091,17091,4,,,,,,61902416,61902419
17091,17091,4,,,,,,61902422,61902428
17091,17091,4,,,,,,61902433,61902438
17091,17091,4,,,,,,61902437,61902444
17091,17091,4,,,,,,61902453,61902451
17091,17091,4,,,,,,61902807,61902809
17091,17091,4,,,,,,61902827,61902836
17091,17091,4,,,,,,61902803,61902833
17091,17091,4,,,,,,61902882,61902839
17091,17091,4,,,,,,61902838,61902815
17091,17091,4,,,,,,61902834,61902817
17091,17091,4,,,,,,61902822,61902902
17091,17091,4,,,,,,61902903,61902904
17091,17091,4,,,,,,61902905,61902906
17091,17091,4,,,,,,61902796,61902820
17091,17091,4,,,,,,61902806,61902810
17091,17091,4,,,,,,61902831,61902812
17091,17091,4,,,,,,61902841,61902843
17091,17091,4,,,,,,61902844,61902845
17091,17091,4,,,,,,61902842,61902846
17091,17091,4,,,,,,61902847,61902916
17091,17091,4,,,,,,61902917,61902918
17091,17091,4,,,,,,61902402,61902404
17091,17091,4,,,,,,61902407,61902412
17091,17091,4,,,,,,61902417,61902421
17091,17091,4,,,,,,61902425,61902427
17091,17091,4,,,,,,61902434,61902439
17091,17091,4,,,,,,61902446,61902448
17091,17091,4,,,,,,61902447,61902797
17091,17091,4,,,,,,61902832,61902808
17091,17091,4,,,,,,61902800,61902814
17091,17091,4,,,,,,61902876,61902848
17091,17091,4,,,,,,61902849,61902850
17091,17091,4,,,,,,61902852,61902853
17091,17091,4,,,,,,61902854,61902851
17091,17091,4,,,,,,61902919,61902920
17091,17091,4,,,,,,61902921,61902922
17091,17091,4,,,,,,61902923,61902924
17091,17091,4,,,,,,61902925,61902926
17091,17091,4,,,,,,61902928,61902455
17091,17091,4,,,,,,61902931,61902932
17091,17091,4,,,,,,61902933,61902934
17091,17091,4,,,,,,61902935,61902936
17091,17091,4,,,,,,61902937,61902938
17091,17091,4,,,,,,61902939,61902452
17091,17091,4,,,,,,61902943,61902945
17091,17091,4,,,,,,61902946,61902947
17091,17091,4,,,,,,61902944,61902948
17091,17091,4,,,,,,61902949,61902950
17091,17091,4,,,,,,61902951,61902445
17091,17091,4,,,,,,61902907,61902908
17091,17091,4,,,,,,61902909,61902911
17091,17091,4,,,,,,61902912,61902913
17091,17091,4,,,,,,61902910,61902914
17091,17091,4,,,,,,61902958,61902959
17091,17091,4,,,,,,61902888,61902889
17091,17091,4,,,,,,61902884,61902885
17091,17091,4,,,,,,61902895,61902896
17091,17091,4,,,,,,61902897,61902898
17091,17091,4,,,,,,61902899,61902900
17091,17091,4,,,,,,61946388,61946530
17091,17091,4,,,,,,61946551,61946552
17091,17091,4,,,,,,61946553,61946554
17091,17091,4,,,,,,61946555,61946556
17091,17091,4,,,,,,61946557,61946558
17091,17091,4,,,,,,61946559,61946560
17091,17091,4,,,,,,61946561,61946562
17091,17091,4,,,,,,61946585,61946586
17091,17091,4,,,,,,61946549,61946550
17091,17091,4,,,,,,61946573,61946574
17091,17091,4,,,,,,61946575,61946576
17091,17091,4,,,,,,61946577,61946578
17091,17091,4,,,,,,61946579,61946580
17091,17091,4,,,,,,61946581,61946582
17091,17091,4,,,,,,61946583,61946584
17091,17091,4,,,,,,61946607,61946608
17091,17091,4,,,,,,61946609,61946610
17091,17091,4,,,,,,61946611,61946612
17091,17091,4,,,,,,61946613,61946614
17091,17091,4,,,,,,61946469,61946470
17091,17091,4,,,,,,61946468,61946467
17091,17091,4,,,,,,61946472,61946473
17091,17091,4,,,,,,61946474,61946471
17091,17091,4,,,,,,61946475,61946476
17091,17091,4,,,,,,61946484,61946488
17091,17091,4,,,,,,61946487,61946477
17091,17091,4,,,,,,61946481,61946486
17091,17091,4,,,,,,61946444,61946479
17091,17091,4,,,,,,61946505,61946502
17091,17091,4,,,,,,61946392,61946504
17091,17091,4,,,,,,61946462,61946465
17091,17091,4,,,,,,61946436,61946439
17091,17091,4,,,,,,61946398,61946404
17091,17091,4,,,,,,61946390,61946400
17091,17091,4,,,,,,61946391,61946389
17091,17091,4,,,,,,61946841,61946840
17091,17091,4,,,,,,61946489,61946482
17091,17091,4,,,,,,61946571,61946572
17091,17091,4,,,,,,61946595,61946596
17091,17091,4,,,,,,61946597,61946598
17091,17091,4,,,,,,61946599,61946600
17091,17091,4,,,,,,61946601,61946602
17091,17091,4,,,,,,61946603,61946604
17091,17091,4,,,,,,61946605,61946606
17091,17091,4,,,,,,61946511,61946525
17091,17091,4,,,,,,61946510,61946522
17091,17091,4,,,,,,61946512,61946519
17091,17091,4,,,,,,61946529,61946503
17091,17091,4,,,,,,61946402,61946401
17091,17091,4,,,,,,61946405,61946406
17091,17091,4,,,,,,61946407,61946408
17091,17091,4,,,,,,61946417,61946419
17091,17091,4,,,,,,61946431,61946438
17091,17091,4,,,,,,61946434,61946443
17091,17091,4,,,,,,61946448,61946447
17091,17091,4,,,,,,61946403,61946399
17091,17091,4,,,,,,61946518,61946515
17091,17091,4,,,,,,61946543,61946544
17091,17091,4,,,,,,61946545,61946546
17091,17091,4,,,,,,61946547,61946548
17091,17091,4,,,,,,61946412,61946414
17091,17091,4,,,,,,61946410,61946411
17091,17091,4,,,,,,61946413,61946415
17091,17091,4,,,,,,61946409,61946416
17091,17091,4,,,,,,61946418,61946420
17091,17091,4,,,,,,61946435,61946437
17091,17091,4,,,,,,61946593,61946594
17091,17091,4,,,,,,61946528,61946520
17091,17091,4,,,,,,61946527,61946516
17091,17091,4,,,,,,61946521,61946524
17091,17091,4,,,,,,61946526,61946514
17091,17091,4,,,,,,61946517,61946523
17091,17091,4,,,,,,61946541,61946542
17091,17091,4,,,,,,61946565,61946566
17091,17091,4,,,,,,61946567,61946568
17091,17091,4,,,,,,61946569,61946570
17091,17091,4,,,,,,61946422,61946424
17091,17091,4,,,,,,61946423,61946425
17091,17091,4,,,,,,61946426,61946421
17091,17091,4,,,,,,61946427,61946428
17091,17091,4,,,,,,61946429,61946430
17091,17091,4,,,,,,61946432,61946433
17091,17091,4,,,,,,61946442,61946440
17091,17091,4,,,,,,61946445,61946450
17091,17091,4,,,,,,61946449,61946446
17091,17091,4,,,,,,61946394,61946396
17091,17091,4,,,,,,61946615,61946513
17091,17091,4,,,,,,61946531,61946532
17091,17091,4,,,,,,61946533,61946534
17091,17091,4,,,,,,61946535,61946536
17091,17091,4,,,,,,61946537,61946538
17091,17091,4,,,,,,61946539,61946540
17091,17091,4,,,,,,61946563,61946564
17091,17091,4,,,,,,61946587,61946588
17091,17091,4,,,,,,61946589,61946590
17091,17091,4,,,,,,61946591,61946592
17091,17091,4,,,,,,61946464,61946454
17091,17091,4,,,,,,61946452,61946453
17091,17091,4,,,,,,61946451,61946455
17091,17091,4,,,,,,61946456,61946460
17091,17091,4,,,,,,61946461,61946459
17091,17091,4,,,,,,61946458,61946457
17091,17091,4,,,,,,61946393,61946397
17091,17091,4,,,,,,61946463,61946466
17091,17091,4,,,,,,61946500,61946501
17091,17091,4,,,,,,61946846,61946845
17091,17091,4,,,,,,61946485,61946490
17091,17091,4,,,,,,61946491,61946494
17091,17091,4,,,,,,61946498,61946844
17091,17091,4,,,,,,61946499,61946843
17091,17091,4,,,,,,61946478,61946493
17091,17091,4,,,,,,61946492,61946497
17091,17091,4,,,,,,61946622,61946621
17091,17091,4,,,,,,61946480,61946495
17091,17091,4,,,,,,61946496,61946483
17091,17091,4,,,,,,61946842,61946441
17861,17861,4,,,,,,61391015_1,61391015_2
1805,1805,4,,,,,,61501445,61501747
1805,1805,4,,,,,,61501451,61501751
1805,1805,4,,,,,,61501455,61501755
1805,1805,4,,,,,,61501459,61501753
1805,1805,4,,,,,,61501447,61501748
1805,1805,4,,,,,,61501452,61501752
1805,1805,4,,,,,,61501456,61501749
1805,1805,4,,,,,,61501450,61501750
1805,1805,4,,,,,,61501454,61501754
1805,1805,4,,,,,,61501458,61501756
1805,1805,4,,,,,,61501461,61501757
1805,1805,4,,,,,,61501465,61501758
1805,1805,4,,,,,,61501469,61501759
1805,1805,4,,,,,,61501474,61501760
1805,1805,4,,,,,,61390922,61391225
